,airline,flight,source_city,departure_time,Time,stops,arrival_time,Time,destination_city,class,duration,days_left,price
4889,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,26,2410
4890,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,26,2410
4891,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,26,2410
4892,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,26,2410
4922,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,26,2476
4923,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,26,2476
4931,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,26,2621
4932,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,26,2621
4943,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,26,3100
5106,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,27,2410
5107,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,27,2410
5108,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,27,2410
5109,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,27,2410
5136,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,27,2476
5137,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,27,2476
5144,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,27,2621
5145,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,27,2621
5150,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,27,3100
5323,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,28,2410
5324,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,28,2410
5325,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,28,2410
5326,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,28,2410
5355,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,28,2476
5356,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,28,2476
5365,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,28,2621
5366,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,28,2621
5370,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,28,3100
5539,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,29,2410
5540,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,29,2410
5541,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,29,2410
5542,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,29,2410
5570,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,29,2476
5571,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,29,2476
5579,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,29,2621
5580,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,29,2621
5584,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,29,3100
5757,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,30,2410
5758,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,30,2410
5759,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,30,2410
5760,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,30,2410
5802,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,30,2456
5803,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,30,2456
5805,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,30,2476
5806,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,30,2476
5815,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,30,3100
5975,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,31,2410
5976,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,31,2410
5977,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,31,2410
5978,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,31,2410
6013,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,31,2456
6014,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,31,2456
6017,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,31,2476
6018,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,31,2476
6028,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,31,3100
6195,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,32,2410
6196,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,32,2410
6197,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,32,2410
6198,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,32,2410
6242,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,32,2476
6243,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,32,2476
6250,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,32,2621
6251,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,32,2621
6256,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,32,3310
6405,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,33,2410
6406,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,33,2410
6407,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,33,2410
6408,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,33,2410
6449,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,33,2456
6450,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,33,2456
6453,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,33,2476
6454,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,33,2476
6468,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,33,3100
6620,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,34,2410
6621,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,34,2410
6622,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,34,2410
6623,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,34,2410
6655,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,34,2456
6658,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,34,2476
6659,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,34,2476
6665,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,34,2621
6666,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,34,3100
6830,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,35,2410
6831,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,35,2410
6832,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,35,2410
6833,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,35,2410
6852,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,35,2456
6858,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,35,2476
6859,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,35,2476
6868,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,35,2621
6869,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,35,3100
7042,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,36,2410
7043,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,36,2410
7044,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,36,2410
7045,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,36,2410
7069,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,36,2456
7072,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,36,2476
7073,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,36,2476
7080,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,36,2621
7082,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,36,3100
7258,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,37,2410
7259,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,37,2410
7260,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,37,2410
7261,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,37,2410
7286,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,37,2456
7291,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,37,2476
7292,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,37,2476
7299,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,37,2621
7306,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,37,3100
7473,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,38,2410
7474,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,38,2410
7475,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,38,2410
7476,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,38,2410
7490,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,38,2456
7492,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,38,2476
7493,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,38,2476
7501,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,38,2621
7503,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,38,3100
7699,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,39,2410
7700,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,39,2410
7735,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,39,2456
7737,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,39,2476
7738,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,39,2476
7746,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,39,2621
7759,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,39,2791
7760,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,39,3310
7761,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,39,3001
7909,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,40,2410
7910,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,40,2410
7911,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,40,2410
7912,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,40,2410
7952,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,40,2476
7953,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,40,2476
7963,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,40,2621
7964,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,40,2621
7965,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,40,3100
8124,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,41,2410
8125,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,41,2410
8126,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,41,2410
8165,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,41,2456
8168,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,41,2476
8169,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,41,2476
8175,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,41,2621
8176,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,41,3100
8230,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,41,4479
8337,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,42,2410
8338,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,42,2410
8339,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,42,2410
8340,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,42,2410
8379,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,42,2456
8382,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,42,2476
8383,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,42,2476
8391,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,42,2621
8392,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,42,3100
8549,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,43,2410
8550,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,43,2410
8551,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,43,2410
8552,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,43,2410
8592,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,43,2456
8595,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,43,2476
8596,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,43,2476
8603,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,43,2621
8606,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,43,3100
8765,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,44,2410
8766,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,44,2410
8767,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,44,2410
8768,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,44,2410
8809,SpiceJet,SG-8803,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,44,2456
8810,SpiceJet,SG-8157,Delhi,Early_Morning,4,zero,Morning,6.33,Mumbai,Economy,2.33,44,2456
8813,Air_India,AI-887,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,44,2476
8814,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,44,2476
8824,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,44,3100
8973,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,45,2410
8975,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,45,2410
8976,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,45,2410
8977,Indigo,6E-5329,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,45,2410
9002,SpiceJet,SG-8701,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,45,2456
9006,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,45,2476
9018,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,45,2791
9188,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,46,2410
9192,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,46,2410
9193,Indigo,6E-5329,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,46,2410
9216,SpiceJet,SG-8701,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,46,2456
9219,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,46,2476
9232,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,46,2791
9233,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,46,2791
9238,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,46,3310
9378,SpiceJet,SG-8701,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,47,2281
9388,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,47,2410
9391,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,47,2410
9392,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,47,2410
9393,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,47,2410
9394,Indigo,6E-5329,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,47,2410
9428,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,47,2476
9439,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,47,3100
9589,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,48,2410
9592,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,48,2410
9593,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,48,2410
9594,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,48,2410
9595,Indigo,6E-5329,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,48,2410
9629,SpiceJet,SG-8701,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,48,2456
9632,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,48,2476
9638,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,48,3100
9792,GO_FIRST,G8-530,Delhi,Early_Morning,4,zero,Morning,6.08,Mumbai,Economy,2.08,49,2410
9794,Indigo,6E-2054,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,49,2410
9795,GO_FIRST,G8-334,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,49,2410
9827,SpiceJet,SG-8701,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,49,2456
9830,Air_India,AI-665,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,49,2476
9837,Vistara,UK-943,Delhi,Early_Morning,4,zero,Morning,6.25,Mumbai,Economy,2.25,49,3100
9844,Indigo,6E-5001,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,49,2791
9845,Indigo,6E-5329,Delhi,Early_Morning,4,zero,Morning,6.17,Mumbai,Economy,2.17,49,2791
9982,SpiceJet,SG-191,Delhi,Early_Morning,4,zero,Morning,6.5,Bangalore,Economy,2.5,1,7425
9994,Air_India,AI-803,Delhi,Early_Morning,4,zero,Morning,6.75,Bangalore,Economy,2.75,1,7425
10093,AirAsia,I5-740,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,2,7426
10101,Indigo,6E-2336,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,2,7425
10107,Air_India,AI-803,Delhi,Early_Morning,4,zero,Morning,6.75,Bangalore,Economy,2.75,2,7425
10222,SpiceJet,SG-191,Delhi,Early_Morning,4,zero,Morning,6.5,Bangalore,Economy,2.5,3,7425
10223,AirAsia,I5-740,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,3,7426
10226,GO_FIRST,G8-113,Delhi,Early_Morning,4,zero,Morning,6.58,Bangalore,Economy,2.58,3,7424
10228,Indigo,6E-2336,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,3,7425
10232,Air_India,AI-803,Delhi,Early_Morning,4,zero,Morning,6.75,Bangalore,Economy,2.75,3,7425
10391,AirAsia,I5-740,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,4,7426
10399,GO_FIRST,G8-113,Delhi,Early_Morning,4,zero,Morning,6.58,Bangalore,Economy,2.58,4,7424
10401,SpiceJet,SG-191,Delhi,Early_Morning,4,zero,Morning,6.5,Bangalore,Economy,2.5,4,7425
10402,Indigo,6E-2336,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,4,7425
10409,Air_India,AI-803,Delhi,Early_Morning,4,zero,Morning,6.75,Bangalore,Economy,2.75,4,7425
10565,SpiceJet,SG-191,Delhi,Early_Morning,4,zero,Morning,6.5,Bangalore,Economy,2.5,5,7425
10567,AirAsia,I5-740,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,5,7426
10570,Vistara,UK-811,Delhi,Early_Morning,4,zero,Morning,6.75,Bangalore,Economy,2.75,5,7425
10577,GO_FIRST,G8-113,Delhi,Early_Morning,4,zero,Morning,6.58,Bangalore,Economy,2.58,5,7424
10579,Indigo,6E-2336,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,5,7425
10588,Air_India,AI-803,Delhi,Early_Morning,4,zero,Morning,6.75,Bangalore,Economy,2.75,5,7425
10738,SpiceJet,SG-191,Delhi,Early_Morning,4,zero,Morning,6.5,Bangalore,Economy,2.5,6,7425
10743,AirAsia,I5-740,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,6,7426
10753,GO_FIRST,G8-113,Delhi,Early_Morning,4,zero,Morning,6.58,Bangalore,Economy,2.58,6,7424
10755,Indigo,6E-2336,Delhi,Early_Morning,4,zero,Morning,6.67,Bangalore,Economy,2.67,6,7425
10756,Indigo,6E-772,Delhi,Early_Morning,4,zero,Morning,6.92,Bangalore,Economy,2.92,6,7425
10762,Air_India,AI-803,Delhi,Early_Morning,4,zero,Morning,6.75,Bangalore,Economy,2.75,6,7425
10918,SpiceJet,SG-191,Delhi,Early_Morning,4,zero,Morning,6.5,Bangalore,Economy,2.5,7,7425
